LAKE_ID,COMID,GNIS_ID,GNIS_NAME,WaterbodyAreaSQM,WaterbodyAreaSQKM,WatershedAreaSQM,WatershedSQKM
1701PAR0915,9497764,959858,Pardees Ponds,31000,0.031,6761167.449,6.761167
1401FOR5183,4147118,944016,Birchwood Pond,31000,0.031,6650428.515,6.650429
1401UWB0215A,2614626, , ,31000,0.031,468558.5359,0.468559
1401PAU0127B,4146886,977516,Pauls Pond,31000,0.031,714974.8882,0.714975
0501ELD0014,8117569,949462,Eldridge Lake,31000,0.031,116088.9774,0.116089
0102UWB5238,15569711, , ,31000,0.031,3849278.846,3.849279
0104UWB5310,15574461, , ,31000,0.031,310085.8451,0.310086
0301MID0177A,15559041,957151,Middleport Reservoir,31000,0.031,22279075.26,22.279075
0703UWB0071A,22022506, , ,31000,0.031,3336617.9,3.336618
0303CAR0054,21625079, , ,31000,0.031,51180169.86,51.18017
0902UWB5159,15454642, , ,31000,0.031,1488409.829,1.48841
0903BLA0234,15466031,944170,Black Pond,31000,0.031,525290.4879,0.52529
0903UWB0226,15466221, , ,31000,0.031,665585.842,0.665586
0905UWB5224,15494472, , ,31000,0.031,6207958.913,6.207959
0904BUL0305,15477537,976059,Bullhead Pond,31000,0.031,1036034.394,1.036034
0905LOT0290,15490884,976569,Little Otter Pond,31000,0.031,188870.3337,0.18887
0905UWB0253,15490492, , ,31000,0.031,844816078.5,844.816078
0801UWB5078,15511936, , ,31000,0.031,6850110.224,6.85011
0201UWB5463,8968294, , ,31000,0.031,16819983.34,16.819983
1309UWB6499,6189482, , ,30000,0.03,90856.55878,0.090857
1401HAN0205,2614964,952167,Hankins Pond,30000,0.03,5941683.643,5.941684
1701UWB0814,9495810,959330,Old Town Pond,30000,0.03,1175049.763,1.17505
1701FAI0784,9495592,949811,Fairfield Pond,30000,0.03,1989188.309,1.989188
1304UWB5722,6211020, , ,30000,0.03,169130.1839,0.16913
1201LME0768,22739173,955589,Little Metcalf Lake,30000,0.03,208661.376,0.208661
1301UWB6357,6188100, , ,30000,0.03,257280.8567,0.257281
1301UWB6352,6188086, , ,30000,0.03,155633.9782,0.155634
1201STU0498,22744115,966659,Stump Pond,30000,0.03,200610.5513,0.200611
1201UWB0525,22744093,953790,Iroquois Lake,30000,0.03,1512985.553,1.512986
1005BAC0427,10313036,942766,Bacon Pond,30000,0.03,97175.34269,0.097175
1101SAD0106A,22287735,963205,Saddle Lake,30000,0.03,1611104.05,1.611104
1104UWB5418,22303789, , ,30000,0.03,165537.6887,0.165538
1005HEA0361,10311634,952488,Heart Pond,30000,0.03,367056.8047,0.367057
1104HUS0453,22303675,953533,Huse Pond,30000,0.03,225826.2433,0.225826
1309UWB6386,6187968, , ,30000,0.03,202399.8358,0.2024
1301UWB6431,6187858, , ,30000,0.03,612574.1056,0.612574
1301UWB0231I,6185652, , ,30000,0.03,579367.8867,0.579368
1006UWB5293,10312094, , ,30000,0.03,705272.3576,0.705272
0905UWB5326,15490688, , ,30000,0.03,310291.8859,0.310292
0902MON0155A,22303093, , ,30000,0.03,115133.6073,0.115134
0905MUD0287,15490892,976698,Mud Pond,30000,0.03,186175.0443,0.186175
0905SUN0291,15489382,977089,Sunny Pond,30000,0.03,457772.5777,0.457773
0904BAL0364,15476503,975915,Balsam Pond,30000,0.03,80051.0838,0.080051
0903HAL0170,15466291,976393,Halfmoon Pond,30000,0.03,646624.4008,0.646624
0903UWB0074,15465893, , ,30000,0.03,687122.1273,0.687122
0902UWB0070,15454524, , ,30000,0.03,576503.5258,0.576504
0302UWB5476,21632609, , ,30000,0.03,10218260.9,10.218261
0704UWB5655,21975595, , ,30000,0.03,97211.77165,0.097212
0302UWB0078,21631221, , ,30000,0.03,119682.8176,0.119683
0403UWB5438,15550545, , ,30000,0.03,1878143.34,1.878143
0705UWB0377A,21982687, , ,30000,0.03,215969.8362,0.21597
1005MUD0339,10311164,958091,Mud Pond,30000,0.03,793489.4449,0.793489
1005LOC0346,10311290,943921,Big Lock Pond,30000,0.03,600953.1706,0.600953
1202UWB0636C,3247328, , ,30000,0.03,12490200.12,12.4902
1311DEL0292,6186486,948262,Delanson Reservoir,30000,0.03,2763036.025,2.763036
1306WIN0793,6199584,971477,Windsor Lake,30000,0.03,31614012.4,31.614012
1301CRA0197,6213978, , ,30000,0.03,3704896.453,3.704896
1310UWB6757,6187904, , ,30000,0.03,944633.2707,0.944633
1308UWB0896C,6187994, , ,30000,0.03,26986909,26.986909
1303UWB0237G,6216366, , ,30000,0.03,15699919.16,15.699919
1101UWB1073,22289759, , ,30000,0.03,26309312.1,26.309312
1203BUC0866,22738957, , ,30000,0.03,4856374.58,4.856375
1201UWB0762A,22739229, , ,30000,0.03,9299927.65,9.299928
1201LHO0736,22739249,955555,Little Holmes Lake,30000,0.03,318390.6648,0.318391
1104UWB5372,22304013, , ,30000,0.03,13083825.42,13.083825
1104RUS0281B,120053721, , ,30000,0.03,2599328.502,2.599329
1302BRE0099,6224722,944704,Brewster Pond,30000,0.03,1686793.928,1.686794
1301KEN5047,6226372, , ,30000,0.03,124145.2909,0.124145
1702HEA1063B,6239635, , ,30000,0.03,198822.4204,0.198822
1301PUR0033G,6228148, , ,30000,0.03,925624.0721,0.925624
1501UWB1016M,6244636, , ,30000,0.03,28971392.41,28.971392
1701UWB0839,9495908, , ,30000,0.03,12411137.39,12.411137
1301ECH0033,6226120, , ,30000,0.03,417405.3723,0.417405
1702UWB5370,9508662, , ,30000,0.03,3638917.756,3.638918
1403QUI5452,1749121,962105,Quinn Lake,30000,0.03,1622364.401,1.622364
1403STU0353,1749125,966653,Stuart Lake,30000,0.03,2900277.704,2.900278
1401PER5295,2616196, , ,30000,0.03,2999204.266,2.999204
0601SUN5331,8086227, , ,30000,0.03,1306820.098,1.30682
0603AGW5136,8086323,942210,Agwaterra Pond,30000,0.03,1932018.75,1.932019
0601CLA0327,8083397,946731,Clapper Lake,30000,0.03,538713.8851,0.538714
0602SHA5677,9421513, , ,30000,0.03,877004.1726,0.877004
0501UWB5116,8118715, , ,30000,0.03,232209.2008,0.232209
0601UWB5546,8083369, , ,30000,0.03,2164658.585,2.164659
1601UWB6628,7711592, , ,30000,0.03,596468.0735,0.596468
1601UWB5223,7711734, , ,30000,0.03,268097.6187,0.268098
1601UWB1118,7711716,959853,Parce Pond,30000,0.03,3005560.928,3.005561
1702COB1108K,7731009,946954,Cobamong Pond,30000,0.03,492098.3172,0.492098
0403UWB5415,15550571, , ,30000,0.03,194613.052,0.194613
0301UWB5411,15557779, , ,30000,0.03,4630624.971,4.630625
0301UWB5407,15557667, , ,30000,0.03,99976.25227,0.099976
0403UWB5267,15548907, , ,30000,0.03,595391.0772,0.595391
0404NUN0084A,15547201,959069,Nunda Reservoir,30000,0.03,6331854.537,6.331855
0403UWB5291,15549815, , ,30000,0.03,160329.3754,0.160329
0302UWB0135,21632761, , ,30000,0.03,586960.4764,0.58696
0704UWB5668,21975599, , ,30000,0.03,43656795.01,43.656795
0703UWB5291,22022360, , ,30000,0.03,7235031.413,7.235031
0904UWB5051,15477575, , ,30000,0.03,2652990.318,2.65299
0905TWI0218,15494478, , ,30000,0.03,880467.5151,0.880468
0905UWB0194,15494544, , ,30000,0.03,5283464.943,5.283465
0905BUC0343,15489472,976050,Buck Pond,30000,0.03,1185320.178,1.18532
0902DEE0173,15454578,948226,Deer Pond,30000,0.03,1722275.71,1.722276
0801UWB5430,15512236, , ,30000,0.03,1134967.352,1.134967
0201UWB5387,8968384, , ,30000,0.03,1210892.235,1.210892
0202UWB5350,15444677, , ,29000,0.029,94696.53315,0.094697
0601UWB5611,8084833, , ,29000,0.029,243732.8595,0.243733
0501UWB5056,8117581, , ,29000,0.029,702841.0758,0.702841
0603UWB5250,8100445, , ,29000,0.029,258185.7379,0.258186
0503UWB5316,21984575, , ,29000,0.029,258445.4486,0.258445
0503UWB5216,8110439, , ,29000,0.029,337571.9063,0.337572
1403UWB0294A,1749515, , ,29000,0.029,1005451.096,1.005451
1402UWB5108,4147016, , ,29000,0.029,60265.67454,0.060266
1701LIL0701,9495456,955319,Lily Pond,29000,0.029,1024743.211,1.024743
1702HUN0221A,9508592, , ,29000,0.029,230340.7357,0.230341
1702UWB5386,9508542, , ,29000,0.029,873648.3253,0.873648
1302UWB0044H,6225466, , ,29000,0.029,198824.3906,0.198824
1304UWB5243,6211486, , ,29000,0.029,495669.2759,0.495669
1301VAN0915,6187860,968423,Van Luven Lake,29000,0.029,118752.5449,0.118753
1003BAS0051,9522013,943145,Bass Lake,29000,0.029,1538951.478,1.538951
1006DUC0391,10311956,948750,Duck Pond,29000,0.029,532570.9485,0.532571
1004UWB5137,9528925, , ,29000,0.029,57818488.48,57.818488
0902GRA0061,15448182,951556,Grass Pond,29000,0.029,212279.3473,0.212279
0902MUD0230,15457244,958096,Mud Pond,29000,0.029,249139.28,0.249139
0905UWB5250,15489366, , ,29000,0.029,193368.052,0.193368
0905HAL0255,15490534,976398,Hall Lake,29000,0.029,922728.3084,0.922728
0905FRE0229,15494512, , ,29000,0.029,239235.5643,0.239236
0801TIE0446,15511800,967513,Tied Lake,29000,0.029,446985.7437,0.446986
0801HOM0884,15509868,953122,Home Pond,29000,0.029,392137.2749,0.392137
0703MAC0086,22022466,956235,Mack Pond,29000,0.029,152910.1917,0.15291
0703UWB5135,22025238, , ,29000,0.029,385002.1498,0.385002
0404UWB0092B,15547193, , ,29000,0.029,941788.4562,0.941788
0104UWB5723,15581949, , ,29000,0.029,2878759.7,2.87876
0705UWB5827,21982595, , ,29000,0.029,80084.35287,0.080084
0402UWB5044,15537137, , ,29000,0.029,6757018.36,6.757018
0103UWB5111,15580981, , ,29000,0.029,63100.84756,0.063101
0102UWB5094,15568261, , ,29000,0.029,236143.8598,0.236144
1006POL0383,10312076,960858,Pole Hill Pond,29000,0.029,914892.2824,0.914892
1005GRE0406,10312138,951751,Greenland Pond,29000,0.029,1886528.66,1.886529
1301CRY0197B,6213976,947894,Crystal Lake,29000,0.029,4283249.239,4.283249
1104UWB5274,22295202, , ,29000,0.029,4821864.306,4.821864
1310UWB0121A,6187650, , ,29000,0.029,2939951.493,2.939951
1102UWB1097,22289723, , ,29000,0.029,1166857.102,1.166857
1203LME0898,22738979, , ,29000,0.029,1832852.732,1.832853
1304UWB0346A,6210962, , ,29000,0.029,3665647.498,3.665647
1104UWB0158A,22295246, , ,29000,0.029,1108957.84,1.108958
1203SPE0841,22739067,965963,Spectacle Lake,29000,0.029,1176331.777,1.176332
1309UWB0925B,6187540, , ,29000,0.029,2004946.185,2.004946
1306UWB5972,6199530, , ,29000,0.029,39304535.3,39.304535
1104SHI0282,22294952,965137,Shiras Pond,29000,0.029,164608.5643,0.164609
1201UWB0709F,22739323, , ,29000,0.029,8288135.989,8.288136
1301UWB0167A,6224846, , ,29000,0.029,268974.7626,0.268975
1302UWB0103K,6225206, , ,29000,0.029,669342.766,0.669343
1302UWB0044Y,6226230, , ,29000,0.029,2118481.106,2.118481
1302JOU0128E,6225806,954206,Journeys End Lake,29000,0.029,708847.6616,0.708848
1302UWB0124B,6225826, , ,29000,0.029,2670996.588,2.670997
1302UWB0128G,6225880, , ,29000,0.029,1406886.254,1.406886
1701UWB5425,9497650, , ,29000,0.029,4049601.041,4.049601
1501ANT0995B,6244816,942513,Lake Antrim,29000,0.029,53603384.73,53.603385
1702UWB0336,9508556, , ,29000,0.029,4850205.294,4.850205
1404STA0462,2612626,966212,Stamford Reservoir,29000,0.029,3815845.038,3.815845
1401WOO0127A,4146896,971712,Woods Pond,29000,0.029,1384071.809,1.384072
0601UWB5551,8083353, , ,29000,0.029,598966.8039,0.598967
0503UWB5268,8110369, , ,29000,0.029,950879.8571,0.95088
0501BUC5009,8117523,945069,Buckeys Pond,29000,0.029,3022334.743,3.022335
0602UWB0059,9421653, , ,29000,0.029,10671091.54,10.671092
1601ARR1123A,7711220, , ,29000,0.029,1457410.227,1.45741
0403UWB5435,15550529, , ,29000,0.029,637003.9959,0.637004
0707UWB5495,22026948, , ,29000,0.029,374262.7355,0.374263
0905UWB5253,15489386, , ,29000,0.029,3624201.031,3.624201
0801UWB0908,15512352, , ,29000,0.029,23851289.75,23.85129
0602PER0044A,9419605,960198,Perkins Pond,28000,0.028,1671091.207,1.671091
0601UWB5601,8084875, , ,28000,0.028,389437.3191,0.389437
0602UWB5304,9422543, , ,28000,0.028,455118.2293,0.455118
0503AGT5287,8110339,942200,Ag-Tech Lake,28000,0.028,184620.0905,0.18462
1404REX0457,2612652, , ,28000,0.028,2114336.168,2.114336
1401PIN0233,2614532,960496,Pine Lake,28000,0.028,628641.3846,0.628641
1401UWB0092A,4147128, , ,28000,0.028,520738.5612,0.520739
1401GRA0206,2614932, , ,28000,0.028,541413.4203,0.541413
1401UWB5233,2614952, , ,28000,0.028,5123326.145,5.123326
1301WELXXX1,6229658, , ,28000,0.028,557687.8223,0.557688
1302UWB0098A,6224664, , ,28000,0.028,3221513.439,3.221513
1304UWB5940,6210772, , ,28000,0.028,160136.2629,0.160136
1201UWB0770A,22739193, , ,28000,0.028,761768.956,0.761769
1104JOE0493,22302807,954053,Joe Pond,28000,0.028,194326.0197,0.194326
1104JUG0480,22302847,954221,Jug Pond,28000,0.028,377828.9362,0.377829
1301UND0001,6187722,968129,Underhill Pond,28000,0.028,1037187.549,1.037188
1104CAR0669,22305305,945919,Carry Pond,28000,0.028,146609.2189,0.146609
1004DUC0245,9527621, , ,28000,0.028,1351929.035,1.351929
1004WIN0236,9527603,971441,Winch Pond,28000,0.028,448861.9231,0.448862
1702UWB5524,6240109, , ,28000,0.028,157443.1908,0.157443
0905UWB5325,15490678, , ,28000,0.028,169989.3931,0.169989
0905PIN0286,15490876,976824,Pine Pond,28000,0.028,661019.0263,0.661019
0801WPI0694,15512136,970838,West Pine Pond,28000,0.028,250032.705,0.250033
0903UWB5146,15466079, , ,28000,0.028,194286.8324,0.194287
0904UWB0324,15477569, , ,28000,0.028,462265.9785,0.462266
0701UWB5470,22025340, , ,28000,0.028,917602.7735,0.917603
0402UWB5009,15536983, , ,28000,0.028,377294.5921,0.377295
0302UWB0103A,21632567, , ,28000,0.028,264622.4596,0.264622
0303UWB5172,21625009, , ,28000,0.028,45889.6958,0.04589
0102UWB5070,15568277, , ,28000,0.028,216310.1097,0.21631
0104UWB0118,15574601, , ,28000,0.028,183879.7064,0.18388
1202BAT5450,3247362, , ,28000,0.028,24340505.83,24.340506
1301BUR0431,6185522, , ,28000,0.028,871766.1243,0.871766
1201UWB0752A,22739171, , ,28000,0.028,472170.9379,0.472171
1203UWB0830A,22739177, , ,28000,0.028,874163.878,0.874164
1301UWB0442,6210400, , ,28000,0.028,30107017.37,30.107017
1301MEL0331,6213356,970350,Melzingah Reservoir,28000,0.028,3772397.836,3.772398
1306UWB6222,6200970, , ,28000,0.028,665548.2458,0.665548
1306FIE0477A,6199700,950029,Fiero Pond,28000,0.028,325584.9818,0.325585
1304UWB0345B,6213536, , ,28000,0.028,1074952.153,1.074952
1104MAK0500,22302783,956296,Makomis Pond,28000,0.028,10460895.96,10.460896
1306HEN0539,6199728,952603,Lake Henneside,28000,0.028,313896.1513,0.313896
1302HEM0103H,6225366, , ,28000,0.028,587491.8124,0.587492
1301CEL0166,6225068,946162,Lake Celeste,28000,0.028,2873012.318,2.873012
1302UWB0076A,6224088, , ,28000,0.028,1083112.336,1.083112
1302GIL0124H,6225720,951136,Gilmore Pond,28000,0.028,1756108.787,1.756109
1701UWB5088,9495466, , ,28000,0.028,893078.6098,0.893079
1302LUD5262,6224034, , ,28000,0.028,1039031.726,1.039032
1701ZEE0592A,9495832,971866,Zeeks Pond,28000,0.028,462649.8882,0.46265
1401UWB0078A,4147354, , ,28000,0.028,1374207.156,1.374207
1401SLO5212,4147024,965206,Sicans Pond,28000,0.028,1482103.169,1.482103
1401MUD0175,4147246,958050,Mud Pond,28000,0.028,2559455.089,2.559455
1402CLA0005B,4151158, , ,28000,0.028,787847.0814,0.787847
1401UWB5069,6213012, , ,28000,0.028,5530793.996,5.530794
0603UWB5228,8100321, , ,28000,0.028,1277305.873,1.277306
0601UWB5547,8083359, , ,28000,0.028,471257.4191,0.471257
0603UWB5058,8100429, , ,28000,0.028,333792.1606,0.333792
0603MUT0020,8100535,958220,Mutton Hill Pond,28000,0.028,667465.8937,0.667466
0501UWB5055,8117577, , ,28000,0.028,911618.4912,0.911618
0602UWB0157,9419527, , ,28000,0.028,35942999.36,35.942999
0601UWB5563,8083329, , ,28000,0.028,662828.3221,0.662828
1601UWB1129,7711176, , ,28000,0.028,1158761.317,1.158761
1601PAW1006A,7711700,960008,Pawling Reservoir,28000,0.028,457035.2492,0.457035
0105LSI0156,9839458, , ,28000,0.028,42269586.39,42.269586
0103UWB5113,15580977, , ,28000,0.028,216316.653,0.216317
0104UWB5616,15582063, , ,28000,0.028,210050.5283,0.210051
0403UWB5397,15548859, , ,28000,0.028,6231487.672,6.231488
0303UWB5056,21621477, , ,28000,0.028,3870162.53,3.870163
0302ROU0144,21632777, , ,28000,0.028,433052.7593,0.433053
0902GRA5221,15454726,976367,Grassy Pond,28000,0.028,750088.727,0.750089
0903UWB0015,15465703, , ,28000,0.028,16638894.62,16.638895
0903LMO0130,15468163,955598,Little Moose Pond,28000,0.028,487460.1161,0.48746
0905UWB0338,15489400, , ,28000,0.028,4478535.35,4.478535
0801UWB5635,15517034, , ,28000,0.028,5181842.277,5.181842
0801ICE0876,15509982,953576,Icehouse Pond,28000,0.028,207761.8317,0.207762
0202UWB5388,15444331, , ,28000,0.028,33606386.36,33.606386
1702UWB5153,7731091, , ,27000,0.027,132250.1812,0.13225
0601UWB5598,8084841, , ,27000,0.027,248233.0376,0.248233
0501UWB5059,8117587, , ,27000,0.027,71103.77942,0.071104
0603UWB5096,8100533, , ,27000,0.027,197013.4382,0.197013
0601UWB5825,8083297, , ,27000,0.027,438892.5484,0.438893
0502UWB0044C,8118681, , ,27000,0.027,927093.1431,0.927093
0503UWB5133,8110395, , ,27000,0.027,557143.6203,0.557144
1702MAR1073,6261014, , ,27000,0.027,3702073.446,3.702073
1301UWB5088,6225402, , ,27000,0.027,75576.11588,0.075576
1302BLU0045D,6225706,944310,Blue Lake,27000,0.027,298662.0365,0.298662
1301UWB0142A,6225924, , ,27000,0.027,791561.0301,0.791561
1201GRA0952,22742159,951458,Graffenburg Reservoir,27000,0.027,1573823.09,1.573823
1301UWB0427,6210414, , ,27000,0.027,3515310.419,3.51531
1101UPP0121A,22287697,968298,Upper Reservoir,27000,0.027,3416271.806,3.416272
1104MUD0452,22303679,958087,Mud Pond,27000,0.027,346377.0111,0.346377
1104UTW0485,22302851,968067,Twin Ponds,27000,0.027,443508.4853,0.443508
1309UWB0928C,6187460, , ,27000,0.027,218592.1904,0.218592
1309UWB6532,6189450, , ,27000,0.027,194299.9749,0.1943
1310UWB6675,6187458, , ,27000,0.027,179940.0006,0.17994
1309UWB6531,6189470, , ,27000,0.027,511812.7919,0.511813
1104BEN0355,22303969,943678,Bennett Pond,27000,0.027,511874.0873,0.511874
1005RAT5336,10313024,962207,Rathbun Pond,27000,0.027,2744276.357,2.744276
0905UWB0282,15490840, , ,27000,0.027,154698.4141,0.154698
0905UWB5146,15490818, , ,27000,0.027,663713.5526,0.663714
0904WOL0339,15476441, , ,27000,0.027,309384.8052,0.309385
0801MEI0420,15511824,956920,Meister Pond,27000,0.027,86344.93721,0.086345
0903KET5132,15465715,976518,Kettle Pond,27000,0.027,128620.2791,0.12862
0404UWB5317,21984573, , ,27000,0.027,3874300.614,3.874301
0301UWB0158L,21975499, , ,27000,0.027,241359.2801,0.241359
0705SLA0207,22025278,965395,Slayton Pond,27000,0.027,506554.0771,0.506554
0105UWB5741,9839966, , ,27000,0.027,64083.46952,0.064083
0104UWB5657,15581989, , ,27000,0.027,300180.6562,0.300181
0101UWB5006,15567001, , ,27000,0.027,76646.68045,0.076647
0102UWB5087,15568239, , ,27000,0.027,2372914.989,2.372915
0101UWB5019,15566895, , ,27000,0.027,54110.87447,0.054111
0102UWB5034,15566867, , ,27000,0.027,107280.7797,0.107281
1202WOO0605D,3245598, , ,27000,0.027,647596.3888,0.647596
1309UWB0950D,6187488, , ,27000,0.027,3265072.091,3.265072
1301UWB0378B,6185594, , ,27000,0.027,516404.5612,0.516405
1310STU0N79D,6185662, , ,27000,0.027,4909451.553,4.909452
1306UWB0448A,6199502, , ,27000,0.027,5186257.786,5.186258
1303UWB5547,6216344, , ,27000,0.027,3740709.544,3.74071
1303ALE0222D,6216346,942297,Aleck Meadow Reservoir,27000,0.027,1807941.319,1.807941
1104NIA0455A,22303667, , ,27000,0.027,18306696.67,18.306697
1104DUC0387,22303767,948751,Duck Pond,27000,0.027,6224229.45,6.224229
1104MUD0289,22294002, , ,27000,0.027,1692702.966,1.692703
1104PIN0305,22294034, , ,27000,0.027,733908.4581,0.733908
1306UWB6124,6199668, , ,27000,0.027,3529146.527,3.529147
1304UWB0345E,6211438, , ,27000,0.027,17175987.92,17.175988
1203STU0935,22738085, , ,27000,0.027,211361.6469,0.211362
1203BUL0927,22738089,945154,Bullhead Pond,27000,0.027,227553.7703,0.227554
1104BRO0539,22305273,944927,Brown Pond,27000,0.027,494700.7727,0.494701
1201BIL0776,22739141,943980,Bills Pond,27000,0.027,328273.6584,0.328274
1304UWB5721,6210938, , ,27000,0.027,2023099.143,2.023099
1104UWB5455,22303671, , ,27000,0.027,7568121.677,7.568122
1302UWB0081A,6225132, , ,27000,0.027,193433.9963,0.193434
1302SPR0103G,6225358, , ,27000,0.027,3181997.318,3.181997
1401UWB0068,4148674, , ,27000,0.027,9361889.494,9.361889
1404UWB5422,2613268, , ,27000,0.027,2219567.751,2.219568
0603UWB5383,8100271, , ,27000,0.027,455193.794,0.455194
0601BAI0184A,8086165,942806,Bainbridge Reservoir,27000,0.027,27548238.36,27.548238
0601MUS0385A,8083271,958215,Muskrat Pond,27000,0.027,237436.4355,0.237436
0503UWB5176,8110415, , ,27000,0.027,369030.9392,0.369031
0602UWB5739,9419573, , ,27000,0.027,810326.0984,0.810326
0103UWB5364,15574433, , ,27000,0.027,164036.4161,0.164036
0104UWB5540,15574471, , ,27000,0.027,5391972.89,5.391973
0104UWB5432,15581059, , ,27000,0.027,1107423.43,1.107423
0102UWB5127,15568369, , ,27000,0.027,300973.3887,0.300973
0301UWB0190F,15559077, , ,27000,0.027,1274816.079,1.274816
0703UWB0084A,22021938, , ,27000,0.027,5256796.02,5.256796
0703UWB5302,22022332, , ,27000,0.027,3345799.843,3.3458
0704UWB5626,22026776, , ,27000,0.027,339244.907,0.339245
0703UWB5061,22025172, , ,27000,0.027,364333.2243,0.364333
0701UWB0010,21972002, , ,27000,0.027,7252817.546,7.252818
0903MCA0269,15466423,957093,Middle Cat Pond,27000,0.027,1024377.606,1.024378
0902UWB0194,15457214, , ,27000,0.027,4459992.618,4.459993
0905BUL0100,15490734,976058,Bullhead Pond,27000,0.027,6088366.755,6.088367
0905HOG0247,15494486,952948,Hog Pond,27000,0.027,384926.9478,0.384927
0801UWB5403,15512176, , ,27000,0.027,2492053.891,2.492054
0801UWB5458,15512270, , ,27000,0.027,1506374.269,1.506374
0801UWB5376,15512082, , ,27000,0.027,1580139.693,1.58014
0801DAV5622,15516968,948072,Davis Pond,27000,0.027,6009212.264,6.009212
0201UWB5369,8968444, , ,26000,0.026,51393.97764,0.051394
0603UWB5178,8086289, , ,26000,0.026,43180.09853,0.04318
0603UWB5284,9422549, , ,26000,0.026,179907.613,0.179908
