"LAKE_HISTORY_ID","LAKE_WATERBODY_NAME","Year","Date_First_Listing","Date_Last_Listing","Number_of_Reports","List_of_Locations","LATITUDE","LONGITUDE"
"1302BAR0071","BARRETT POND",2018,"2018-07-28","2018-07-28",1,"1302BAR0071_C",41.4344,-73.7406
"1302BLU0122A","BLUE HERON LAKE",2014,"2014-06-01","2014-06-13",2,"1302BLU0122A_C",41.1916,-73.5922
"1302CAR0062A","LAKE CARMEL",2017,"2017-07-01","2017-08-26",5,"1302CAR0062A_BEACH_2, 1302CAR0062A_C, 1302CAR0062A_S",41.4585,-73.665
"1302CAR0062A","LAKE CARMEL",2018,"2018-06-29","2018-08-24",2,"1302CAR0062A_BEACH_2, 1302CAR0062A_BEACH_7",41.4585,-73.665
"1302CAR0062A","LAKE CARMEL",2015,"2015-07-13","2015-07-13",1,"1302CAR0062A_C",41.4585,-73.665
"1302CAR0062A","LAKE CARMEL",2016,"2016-07-07","2016-08-20",3,"1302CAR0062A_BEACH_2, 1302CAR0062A_S",41.4585,-73.665
"1302CAR0062A","LAKE CARMEL",2021,"2021-06-28","2021-07-27",5,"1302CAR0062A_BEACH_2, 1302CAR0062A_BEACH_7, 1302CAR0062A_C",41.4585,-73.665
"1302CAR0062A","LAKE CARMEL",2022,"2022-06-26","2022-09-10",2,"1302CAR0062A_BEACH_2, 1302CAR0062A_C",41.4585,-73.665
"1302CAR0062A","LAKE CARMEL",2019,"2019-06-24","2019-08-12",4,"1302CAR0062A_BEACH_7",41.4585,-73.665
"1302CAR0062A","LAKE CARMEL",2020,"2020-07-01","2020-08-31",18,"1302CAR0062A_BEACH_2, 1302CAR0062A_BEACH_3, 1302CAR0062A_BEACH_4, 1302CAR0062A_BEACH_7, 1302CAR0062A_C",41.4585,-73.665
"1302CAS0059B","LAKE CASSE",2018,"2018-06-08","2018-09-12",5,"1302CAS0059B_BEACH, 1302CAS0059B_C",41.3863,-73.71
"1302CAS0059B","LAKE CASSE",2019,"2019-06-20","2019-07-29",4,"1302CAS0059B_BEACH",41.3863,-73.71
"1302CAS0059B","LAKE CASSE",2021,"2021-07-13","2021-08-06",3,"1302CAS0059B_BEACH",41.3863,-73.71
"1302CAS0059B","LAKE CASSE",2022,"2022-06-13","2022-07-20",3,"1302CAS0059B_BEACH",41.3863,-73.71
"1302CAS0059B","LAKE CASSE",2017,"2017-07-17","2017-08-09",2,"1302CAS0059B_BEACH",41.3863,-73.71
"1302CAS0059B","LAKE CASSE",2016,"2016-08-11","2016-08-11",1,"1302CAS0059B_BEACH",41.3863,-73.71
"1302CHI0075","CHINA POND",2017,"2017-09-25","2017-09-25",1,"1302CHI0075_C",41.4419,-73.7435
"1302CRO0059","CROTON FALLS RESERVOIR",2016,"2016-08-24","2016-09-12",2,"1302CRO0059_N",41.3781,-73.6547
"1302CRO0059","CROTON FALLS RESERVOIR",2017,"2017-07-11","2017-10-03",2,"1302CRO0059_N",41.3781,-73.6547
"1302CRO0059","CROTON FALLS RESERVOIR",2020,"2020-08-18","2020-08-18",1,"1302CRO0059_C",41.3781,-73.6547
"1302CRO0059","CROTON FALLS RESERVOIR",2021,"2021-06-09","2021-06-09",1,"1302CRO0059_C",41.3781,-73.6547
"1302CRO0059","CROTON FALLS RESERVOIR",2018,"2018-07-19","2018-07-19",1,"1302CRO0059_N",41.3781,-73.6547
"1302CRO0059","CROTON FALLS RESERVOIR",2019,"2019-08-01","2019-10-21",4,"1302CRO0059_C",41.3781,-73.6547
"1302CRO0059","CROTON FALLS RESERVOIR",2022,"2022-08-15","2022-11-02",2,"1302CRO0059_C",41.3781,-73.6547
"1302DEN0089J","DENTON LAKE",2020,"2020-06-14","2020-06-14",1,"1302DEN0089J_BEACH",41.5215,-73.6541
"1302DIV0083","DIVERTING RESERVOIR",2022,"2022-10-26","2022-10-26",1,"1302DIV0083_C",41.3815,-73.6321
"1302DIV0083","DIVERTING RESERVOIR",2018,"2018-08-06","2018-08-06",1,"1302DIV0083_C",41.3815,-73.6321
"1302HOW0127","BEDFORD LAKE",2012,"2012-07-22","2012-07-22",1,"1302HOW0127_C",41.1948,-73.7037
"1302HOW0127","BEDFORD LAKE",2013,"2013-07-07","2013-07-07",1,"1302HOW0127_C",41.1948,-73.7037
"1302HOW0127","BEDFORD LAKE",2016,"2016-07-10","2016-10-01",4,"1302HOW0127_C",41.1948,-73.7037
"1302HOW0127","BEDFORD LAKE",2017,"2017-06-11","2017-09-10",3,"1302HOW0127_C",41.1948,-73.7037
"1302HOW0127","BEDFORD LAKE",2014,"2014-08-03","2014-08-31",3,"1302HOW0127_C",41.1948,-73.7037
"1302HOW0127","BEDFORD LAKE",2015,"2015-09-13","2015-09-13",1,"1302HOW0127_C",41.1948,-73.7037
"1302HOW0127","BEDFORD LAKE",2020,"2020-07-12","2020-08-23",3,"1302HOW0127_C",41.1948,-73.7037
"1302HOW0127","BEDFORD LAKE",2022,"2022-08-14","2022-08-14",1,"1302HOW0127_C",41.1948,-73.7037
"1302HOW0127","BEDFORD LAKE",2018,"2018-09-02","2018-09-16",2,"1302HOW0127_C",41.1948,-73.7037
"1302HOW0127","BEDFORD LAKE",2019,"2019-07-21","2019-09-15",2,"1302HOW0127_C",41.1948,-73.7037
"1302KAT0107A","LAKE KATONAH",2015,"2015-09-08","2015-09-08",1,"1302KAT0107A_C",41.2853,-73.655
"1302KAT0107A","LAKE KATONAH",2013,"2013-08-10","2013-10-20",5,"1302KAT0107A_C",41.2853,-73.655
"1302KAT0107A","LAKE KATONAH",2014,"2014-09-02","2014-10-25",4,"1302KAT0107A_C",41.2853,-73.655
"1302KEN5213","KENTWOOD LAKE",2020,"2020-07-20","2020-09-22",5,"1302KEN5213_C",41.4838,-73.6966
"1302KEN5213","KENTWOOD LAKE",2021,"2021-06-20","2021-07-21",2,"1302KEN5213_C",41.4838,-73.6966
"1302KIR0052","KIRK LAKE",2015,"2015-06-30","2015-08-19",3,"1302KIR0052_SSW",41.3856,-73.7498
"1302KIR0052","KIRK LAKE",2016,"2016-07-20","2016-08-06",2,"1302KIR0052_C, 1302KIR0052_SSW",41.3856,-73.7498
"1302KIR0052","KIRK LAKE",2013,"2013-08-12","2013-09-30",2,"1302KIR0052_C",41.3856,-73.7498
"1302KIR0052","KIRK LAKE",2014,"2014-03-10","2014-10-21",2,"1302KIR0052_C",41.3856,-73.7498
"1302KIR0052","KIRK LAKE",2019,"2019-07-04","2019-08-20",2,"1302KIR0052_C",41.3856,-73.7498
"1302KIR0052","KIRK LAKE",2020,"2020-11-20","2020-11-20",1,"1302KIR0052_C",41.3856,-73.7498
"1302KIR0052","KIRK LAKE",2017,"2017-07-22","2017-10-22",2,"1302KIR0052_C, 1302KIR0052_SSW",41.3856,-73.7498
"1302KIR0052","KIRK LAKE",2018,"2018-07-27","2018-09-15",3,"1302KIR0052_C",41.3856,-73.7498
"1302KIR0052","KIRK LAKE",2022,"2022-09-04","2022-11-04",2,"1302KIR0052_C",41.3856,-73.7498
"1302KIR0052","KIRK LAKE",2021,"2021-07-11","2021-10-08",5,"1302KIR0052_C",41.3856,-73.7498
"1302LIN0057A","LAKE LINCOLNDALE",2014,"2014-06-14","2014-08-17",4,"1302LIN0057A_C",41.342,-73.7254
"1302LIN0057A","LAKE LINCOLNDALE",2015,"2015-06-29","2015-09-07",3,"1302LIN0057A_C",41.342,-73.7254
"1302LIN0057A","LAKE LINCOLNDALE",2013,"2013-06-15","2013-09-08",8,"1302LIN0057A_C",41.342,-73.7254
"1302LIN0057A","LAKE LINCOLNDALE",2019,"2019-06-16","2019-09-22",8,"1302LIN0057A_BEACH, 1302LIN0057A_C",41.342,-73.7254
"1302LIN0057A","LAKE LINCOLNDALE",2020,"2020-08-23","2020-09-07",2,"1302LIN0057A_C",41.342,-73.7254
"1302LIN0057A","LAKE LINCOLNDALE",2016,"2016-07-31","2016-08-28",2,"1302LIN0057A_C",41.342,-73.7254
"1302LIN0057A","LAKE LINCOLNDALE",2018,"2018-07-08","2018-09-23",3,"1302LIN0057A_C",41.342,-73.7254
"1302LIN0057A","LAKE LINCOLNDALE",2022,"2022-06-05","2022-08-02",3,"1302LIN0057A_BEACH, 1302LIN0057A_C",41.342,-73.7254
"1302LON0069","LONG POND",2019,"2019-08-14","2019-08-14",1,"1302LON0069_BEACH_4",41.4095,-73.7332
"1302MACXXX1","LAKE MACGREGOR",2020,"2020-09-24","2020-09-24",1,"1302MACXXX1_C",41.3827,-73.76972
"1302MAH0053","LAKE MAHOPAC",2018,"2018-06-08","2018-06-29",2,"1302MAH0053_BEACH",41.3805,-73.7394
"1302MUS0044A","MUSCOOT RESERVOIR",2018,"2018-09-12","2018-09-12",1,"1302MUS0044A_C",41.2703,-73.7113
"1302MUS0044A","MUSCOOT RESERVOIR",2016,"2016-08-25","2016-08-25",1,"1302MUS0044A_S",41.2703,-73.7113
"1302NEW0044","NEW CROTON RESERVOIR",2017,"2017-09-18","2017-09-18",1,"1302NEW0044_C",41.2388,-73.822
"1302NEW0044","NEW CROTON RESERVOIR",2018,"2018-07-06","2018-08-21",2,"1302NEW0044_C",41.2388,-73.822
"1302NEW0044","NEW CROTON RESERVOIR",2019,"2019-08-07","2019-08-07",1,"1302NEW0044_C",41.2388,-73.822
"1302NEW0044","NEW CROTON RESERVOIR",2016,"2016-08-20","2016-08-20",1,"1302NEW0044_C",41.2388,-73.822
"1302OSC0118","LAKE OSCALETA",2016,"2016-06-25","2016-06-25",1,"1302OSC0118_C",41.2965,-73.5614
"1302OSC0118","LAKE OSCALETA",2018,"2018-09-16","2018-09-16",1,"1302OSC0118_C",41.2965,-73.5614
"1302PAL0061A","PALMER LAKE",2017,"2017-06-27","2017-06-27",1,"1302PAL0061A_C",41.4387,-73.6734
"1302PAL0061A","PALMER LAKE",2019,"2019-07-07","2019-07-07",1,"1302PAL0061A_C",41.4387,-73.6734
"1302PEA0093","PEACH LAKE",2016,"2016-06-18","2016-09-01",3,"1302PEA0093_C",41.363,-73.58
"1302PEA0093","PEACH LAKE",2017,"2017-09-04","2017-09-17",2,"1302PEA0093_C",41.363,-73.58
"1302PEA0093","PEACH LAKE",2013,"2013-07-10","2013-10-18",6,"1302PEA0093_C",41.363,-73.58
"1302PEA0093","PEACH LAKE",2015,"2015-08-20","2015-08-20",1,"1302PEA0093_C",41.363,-73.58
"1302PEA0093","PEACH LAKE",2021,"2021-06-23","2021-11-22",5,"1302PEA0093_C",41.363,-73.58
"1302PEA0093","PEACH LAKE",2022,"2022-06-14","2022-06-14",1,"1302PEA0093_C",41.363,-73.58
"1302PEA0093","PEACH LAKE",2018,"2018-08-27","2018-09-15",2,"1302PEA0093_C",41.363,-73.58
"1302PEA0093","PEACH LAKE",2019,"2019-07-20","2019-10-01",5,"1302PEA0093_C",41.363,-73.58
"1302PUT0093B","PUTNAM LAKE",2013,"2013-07-09","2013-10-14",9,"1302PUT0093B_C",41.4664,-73.5396
"1302PUT0093B","PUTNAM LAKE",2016,"2016-07-24","2016-09-18",3,"1302PUT0093B_C, 1302PUT0093B_S",41.4664,-73.5396
"1302PUT0093B","PUTNAM LAKE",2017,"2017-06-18","2017-09-04",2,"1302PUT0093B_C",41.4664,-73.5396
"1302PUT0093B","PUTNAM LAKE",2014,"2014-06-29","2014-08-24",5,"1302PUT0093B_C, 1302PUT0093B_NW",41.4664,-73.5396
"1302PUT0093B","PUTNAM LAKE",2015,"2015-07-26","2015-09-07",2,"1302PUT0093B_C, 1302PUT0093B_S",41.4664,-73.5396
"1302PUT0093B","PUTNAM LAKE",2020,"2020-06-01","2020-09-26",11,"1302PUT0093B_BEACH_1, 1302PUT0093B_BEACH_2, 1302PUT0093B_C",41.4664,-73.5396
"1302PUT0093B","PUTNAM LAKE",2021,"2021-07-12","2021-07-14",2,"1302PUT0093B_BEACH_1, 1302PUT0093B_BEACH_2",41.4664,-73.5396
"1302PUT0093B","PUTNAM LAKE",2018,"2018-06-06","2018-09-23",5,"1302PUT0093B_BEACH_1, 1302PUT0093B_C",41.4664,-73.5396
"1302PUT0093B","PUTNAM LAKE",2019,"2019-07-03","2019-07-30",2,"1302PUT0093B_BEACH_1",41.4664,-73.5396
"1302PUT0093B","PUTNAM LAKE",2022,"2022-06-29","2022-08-23",5,"1302PUT0093B_BEACH_1, 1302PUT0093B_BEACH_2",41.4664,-73.5396
"1302RIP0119","LAKE RIPPOWAM",2017,"2017-07-18","2017-11-12",2,"1302RIP0119_C",41.3001,-73.5628
"1302RIP0119","LAKE RIPPOWAM",2018,"2018-09-16","2018-09-16",1,"1302RIP0119_C",41.3001,-73.5628
"1302RIP0119","LAKE RIPPOWAM",2016,"2016-08-17","2016-12-08",3,"1302RIP0119_C",41.3001,-73.5628
"1302SAG0076J","SAGAMORE LAKE",2021,"2021-10-13","2021-10-13",1,"1302SAG0076J_C",41.4732,-73.7809
"1302SEC0051","SECOR LAKE",2017,"2017-08-09","2017-08-09",1,"1302SEC0051_BEACH",41.3766,-73.7873
"1302SEV0077C","SEVEN HILLS LAKE",2022,"2022-07-09","2022-09-11",3,"1302SEV0077C_C",41.4841,-73.7492
"1302SHA0128J","SHADOW LAKE",2019,"2019-08-06","2019-08-06",1,"1302SHA0128J_C",41.2082,-73.8192
"1302TON0085","LAKE TONETTA",2014,"2014-08-04","2014-08-04",1,"1302TON0085_C",41.4217,-73.6109
"1302TON0085","LAKE TONETTA",2018,"2018-07-26","2018-07-26",1,"1302TON0085_BEACH",41.4217,-73.6109
"1302TON0085","LAKE TONETTA",2020,"2020-08-05","2020-08-05",1,"1302TON0085_BEACH",41.4217,-73.6109
"1302TRU0115A","TRUESDALE LAKE",2013,"2013-07-15","2013-09-27",4,"1302TRU0115A_C",41.2817,-73.5534
"1302TRU0115A","TRUESDALE LAKE",2014,"2014-07-29","2014-07-29",1,"1302TRU0115A_C",41.2817,-73.5534
"1302TRU0115A","TRUESDALE LAKE",2020,"2020-09-24","2020-10-09",2,"1302TRU0115A_C",41.2817,-73.5534
"1302UWB0044G","LAKE PURDYS",2022,"2022-08-02","2022-08-30",2,"1302UWB0044G_BEACH",41.3233,-73.67
"1302UWB0044G","LAKE PURDYS",2019,"2019-06-20","2019-06-20",1,"1302UWB0044G_BEACH",41.3233,-73.67
"1302UWB0044G","LAKE PURDYS",2020,"2020-06-28","2020-08-21",3,"1302UWB0044G_BEACH",41.3233,-73.67
"1302UWB0097A","HERRLICH POND",2020,"2020-07-16","2020-08-17",2,"1302UWB0097A_BEACH",41.4737,-73.6328
"1302UWB0102A","PATTERSON VETERANS PARK SWIM POND",2014,"2014-08-26","2014-08-26",1,"1302UWB0102A_BEACH",41.5186,-73.615
"1302UWB5285","UNNAMED WATER",2022,"2022-07-05","2022-07-05",1,"1302UWB5285_C",41.2701,-73.5614
"1302WAC0117","LAKE WACCABUC",2014,"2014-08-05","2014-08-05",1,"1302WAC0117_C",41.2977,-73.5841
"1302WAC0117","LAKE WACCABUC",2016,"2016-06-26","2016-07-09",2,"1302WAC0117_C",41.2977,-73.5841
"1302WAC0117","LAKE WACCABUC",2012,"2012-06-10","2012-07-18",6,"1302WAC0117_C",41.2977,-73.5841
"1302WAC0117","LAKE WACCABUC",2013,"2013-06-16","2013-06-16",1,"1302WAC0117_C",41.2977,-73.5841
"1302WAC0117","LAKE WACCABUC",2020,"2020-06-28","2020-07-19",4,"1302WAC0117_BEACH, 1302WAC0117_C",41.2977,-73.5841
"1302WAC0117","LAKE WACCABUC",2021,"2021-06-01","2021-08-09",5,"1302WAC0117_C",41.2977,-73.5841
"1302WAC0117","LAKE WACCABUC",2017,"2017-11-13","2017-11-13",1,"1302WAC0117_C",41.2977,-73.5841
"1302WAC0117","LAKE WACCABUC",2018,"2018-06-24","2018-07-26",3,"1302WAC0117_C",41.2977,-73.5841
"1302WAC0117","LAKE WACCABUC",2022,"2022-06-26","2022-06-26",1,"1302WAC0117_C",41.2977,-73.5841
"1302WES0067","WEST BRANCH RESERVOIR",2019,"2019-09-24","2019-09-24",1,"1302WES0067_C",41.4158,-73.7016
"1302WHI0079","WHITE POND",2020,"2020-07-12","2020-07-12",1,"1302WHI0079_C",41.501,-73.7234
"1303BEA0234","BEAVER DAM LAKE ",2012,"2012-10-03","2012-10-03",1,"1303BEA0234_C",41.442,-74.1159
"1303BEA0234","BEAVER DAM LAKE ",2013,"2013-09-25","2013-09-28",2,"1303BEA0234_C",41.442,-74.1159
"1303BEA0234","BEAVER DAM LAKE ",2016,"2016-06-11","2016-10-07",12,"1303BEA0234_BEACH, 1303BEA0234_C, 1303BEA0234_NNE",41.442,-74.1159
"1303BEA0234","BEAVER DAM LAKE ",2017,"2017-06-29","2017-10-27",5,"1303BEA0234_BEACH, 1303BEA0234_C",41.442,-74.1159
"1303BEA0234","BEAVER DAM LAKE ",2014,"2014-07-31","2014-10-12",9,"1303BEA0234_C, 1303BEA0234_NNE",41.442,-74.1159
"1303BEA0234","BEAVER DAM LAKE ",2015,"2015-07-25","2015-07-25",1,"1303BEA0234_C",41.442,-74.1159
"1303BEA0234","BEAVER DAM LAKE ",2020,"2020-07-26","2020-07-26",1,"1303BEA0234_BEACH",41.442,-74.1159
"1303BEA0234","BEAVER DAM LAKE ",2021,"2021-06-05","2021-09-18",6,"1303BEA0234_C",41.442,-74.1159
"1303BEA0234","BEAVER DAM LAKE ",2018,"2018-06-18","2018-08-29",4,"1303BEA0234_C",41.442,-74.1159
"1303BEA0234","BEAVER DAM LAKE ",2019,"2019-07-03","2019-07-03",1,"1303BEA0234_BEACH",41.442,-74.1159
"1303BEA0234","BEAVER DAM LAKE ",2022,"2022-06-09","2022-11-11",25,"1303BEA0234_BEACH, 1303BEA0234_C",41.442,-74.1159
"1303BRO0226A","BROWN'S POND",2015,"2015-09-03","2015-09-03",1,"1303BRO0226A_C",41.4741,-74.0868
"1303BRO0226A","BROWN'S POND",2017,"2017-09-22","2017-09-22",1,"1303BRO0226A_C",41.4741,-74.0868
"1303BRO0226A","BROWN'S POND",2013,"2013-09-11","2013-10-17",3,"1303BRO0226A_C",41.4741,-74.0868
"1303GOSXXX1","GOSHEN RESERVOIR",2022,"2022-09-08","2022-09-08",1,"1303GOSXXX1_C",41.38234,-74.33183
"1303TOM0240D","TOMAHAWK LAKE",2012,"2012-08-03","2012-08-03",1,"1303TOM0240D_C",41.4092,-74.2234
"1303TOM0240D","TOMAHAWK LAKE",2013,"2013-07-17","2013-09-18",4,"1303TOM0240D_C",41.4092,-74.2234
"1304LIT0354","LITTLE POND",2020,"2020-09-26","2020-09-26",1,"1304LIT0354_C",41.5619,-73.6515
"1304SYL0352","SYLVAN LAKE",2018,"2018-06-13","2018-06-13",1,"1304SYL0352_BEACH_1",41.6088,-73.7416
"1304UWB5235","UNNAMED WATER",2019,"2019-06-20","2019-07-03",3,"1304UWB5235_BEACH, 1304UWB5235_BEACH_1",41.5049,-73.8733
"1304UWB5237","DEER LAKE",2019,"2019-06-29","2019-06-29",1,"1304UWB5237_BEACH_1",41.5064,-73.8633
"1304UWB5237","DEER LAKE",2020,"2020-07-01","2020-08-15",2,"1304UWB5237_BEACH_2",41.5064,-73.8633
"1304UWB5237","DEER LAKE",2018,"2018-07-01","2018-08-06",2,"1304UWB5237_BEACH_1",41.5064,-73.8633
"1304UWB5237","DEER LAKE",2022,"2022-06-29","2022-07-20",3,"1304UWB5237_BEACH_1, 1304UWB5237_BEACH_2",41.5064,-73.8633
"1304UWB5242","UNNAMED WATER",2022,"2022-09-07","2022-09-07",1,"1304UWB5242_C",41.5009,-73.8193
"1304UWBXXX1","UNNAMED WATER (LA GRANGE)",2022,"2022-09-20","2022-09-20",1,"1304UWBXXX1_C",41.68928,-73.81036
"1304WHA0353","WHALEY LAKE",2020,"2020-09-28","2020-09-28",1,"1304WHA0353_C",41.5537,-73.6649
"1305COL0404","COLD SPRING",2021,"2021-08-30","2021-08-30",1,"1305COL0404_DH",41.9159,-73.7108
"1305LON0375","LONG POND",2018,"2018-08-21","2018-08-21",1,"1305LON0375_BEACH",41.8825,-73.8184
"1305LON0375","LONG POND",2019,"2019-07-16","2019-07-16",1,"1305LON0375_BEACH",41.8825,-73.8184
"1305NOO0373A","NOOTEEMING LAKE",2017,"2017-07-12","2017-07-12",1,"1305NOO0373A_BEACH",41.7901,-73.7851
"1305NOO0373A","NOOTEEMING LAKE",2022,"2022-06-29","2022-06-29",1,"1305NOO0373A_C",41.7901,-73.7851
"1305NOO0373A","NOOTEEMING LAKE",2016,"2016-07-19","2016-07-19",1,"1305NOO0373A_BEACH",41.7901,-73.7851
"1305ONI0366B","LAKE ONIAD",2018,"2018-09-20","2018-09-20",1,"1305ONI0366B_C",41.5891,-73.8786
"1305STI0409","STISSING POND",2016,"2016-11-25","2016-11-25",1,"1305STI0409_C",41.97155,-73.6736
"1305UWB0381A","MIRROR LAKE",2016,"2016-09-16","2016-09-16",1,"1305UWB0381A_C",41.9632,-73.7578
"1306DAVXXX1","DAVIS LAKE",2020,"2020-07-19","2020-07-19",1,"1306DAVXXX1_C",41.87087,-74.26457
"1306PRIXXX1","UNNAMED POND NEW PALTZ",2017,"2017-09-01","2017-09-01",1,"1306PRIXXX1_C",41.74011,-74.16894
"1306RON0815A","RONDOUT RESERVOIR",2021,"2021-07-06","2021-07-06",1,"1306RON0815A_C",41.826,-74.4719
"1306SIL0807","SILVER LAKE",2022,"2022-06-30","2022-06-30",1,"1306SIL0807_C",41.7016,-74.5542
"1306SIL0807","SILVER LAKE",2021,"2021-07-28","2021-07-28",1,"1306SIL0807_C",41.7016,-74.5542
"1306STU0453A","STURGEON POOL",2016,"2016-08-26","2016-10-18",5,"1306STU0453A_BEACH, 1306STU0453A_C",41.8436,-74.0426
"1306STU0453A","STURGEON POOL",2022,"2022-08-14","2022-08-18",4,"1306STU0453A_C",41.8436,-74.0426
"1306STU0453A","STURGEON POOL",2019,"2019-06-09","2019-09-03",2,"1306STU0453A_C",41.8436,-74.0426
"1306STU0453A","STURGEON POOL",2020,"2020-08-31","2020-08-31",1,"1306STU0453A_BEACH",41.8436,-74.0426
"1306TIL0464A","TILLSON LAKE",2015,"2015-09-18","2015-09-18",1,"1306TIL0464A_C",41.6727,-74.2483
"1306UWB0464B","UNNAMED WALLKILL POND",2020,"2020-08-08","2020-09-07",3,"1306UWB0464B_C",41.6503,-74.2204
"1306UWB0464B","UNNAMED WALLKILL POND",2021,"2021-06-20","2021-09-06",5,"1306UWB0464B_C",41.6503,-74.2204
"1306UWB0464B","UNNAMED WALLKILL POND",2017,"2017-08-06","2017-08-06",1,"1306UWB0464B_C",41.6503,-74.2204
"1306UWB0464B","UNNAMED WALLKILL POND",2019,"2019-07-21","2019-08-19",3,"1306UWB0464B_C",41.6503,-74.2204
"1306UWB0464B","UNNAMED WALLKILL POND",2022,"2022-07-11","2022-08-15",2,"1306UWB0464B_C",41.6503,-74.2204
"1306UWB0465D","UNNAMED POND EAST OF BULLVILLE",2015,"2015-08-12","2015-08-12",1,"1306UWB0465D_C",41.5398,-74.3523
"1306UWB6107","WINDING HILLS PARK LAKE",2018,"2018-09-11","2018-09-11",1,"1306UWB6107_C",41.5388,-74.2753
"1306UWB6107","WINDING HILLS PARK LAKE",2019,"2019-08-24","2019-08-24",1,"1306UWB6107_C",41.5388,-74.2753
"1306UWB6107","WINDING HILLS PARK LAKE",2017,"2017-07-31","2017-09-18",2,"1306UWB6107_C",41.5388,-74.2753
"1306UWB6107","WINDING HILLS PARK LAKE",2020,"2020-10-20","2020-10-20",1,"1306UWB6107_C",41.5388,-74.2753
"1306UWBXXX2","UNNAMED WATERBODY (MINISINK)",2021,"2021-07-25","2021-07-25",1,"1306UWBXXX2_C",41.34952,-74.48967
"1306UWBXXX3","UNNAMED WATERBODY (GARDINER)",2022,"2022-08-08","2022-08-08",1,"1306UWBXXX3_C",41.71967,-74.17502
"1307ASH0848","ASHOKAN RESERVOIR",2019,"2019-06-26","2019-06-26",1,"1307ASH0848_C",41.9472,-74.2286
"1307ASH0848","ASHOKAN RESERVOIR",2022,"2022-10-25","2022-11-01",2,"1307ASH0848_C",41.9472,-74.2286
"1307PRIXXX1","UNNAMED POND KINGSTON",2016,"2016-09-23","2016-09-23",1,"1307PRIXXX1_C",41.88371,-74.12894
"1307UWB0850","SEEWACKAMANO LAKE",2019,"2019-08-14","2019-08-14",1,"1307UWB0850_BEACH",41.9962,-74.231
"1307UWB0850","SEEWACKAMANO LAKE",2020,"2020-08-10","2020-08-10",1,"1307UWB0850_BEACH",41.9962,-74.231
"1307UWBXXX1","UNNAMED WATERBODY (OLIVE)",2021,"2021-10-06","2021-10-06",1,"1307UWBXXX1_C",41.99189,-74.26722
"1308LONXXX1","LONG POND",2021,"2021-08-16","2021-08-16",1,"1308LONXXX1_C",42.06914,-73.5912
"1308ROB0902","ROBINSON POND",2016,"2016-09-12","2016-09-12",1,"1308ROB0902_C",42.1181,-73.5553
"1308ROB0902","ROBINSON POND",2012,"2012-07-23","2012-09-04",2,"1308ROB0902_C",42.1181,-73.5553
"1308TAG0869","LAKE TAGHKANIC",2021,"2021-07-15","2021-07-15",1,"1308TAG0869_OPRBEACH",42.0912,-73.7095
"1308TWN0871","TWIN LAKES (NORTH)",2020,"2020-09-26","2020-09-26",1,"1308TWN0871_C",42.0619,-73.7947
"1308TWN0871","TWIN LAKES (NORTH)",2021,"2021-10-12","2021-10-12",1,"1308TWN0871_C",42.0619,-73.7947
"1308UWBXXX1","UNNAMED WATER (GALLATIN)",2022,"2022-09-11","2022-09-11",1,"1308UWBXXX1_C",42.09197,-73.76274
"1308WILXXX1A","WILCOX PARK POND SOUTH",2018,"2018-09-13","2018-09-13",1,"1308WILXXX1A_C",41.95558,-73.72766
"1308WILXXX1B","WILCOX PARK POND NORTH",2016,"2016-08-01","2016-08-01",1,"1308WILXXX1B_BEACH",41.95276,-73.72579
"1308WILXXX1B","WILCOX PARK POND NORTH",2019,"2019-07-19","2019-08-04",2,"1308WILXXX1B_BEACH, 1308WILXXX1B_C",41.95276,-73.72579
"1308WILXXX1B","WILCOX PARK POND NORTH",2020,"2020-07-20","2020-07-20",1,"1308WILXXX1B_BEACH",41.95276,-73.72579
"1308WILXXX1B","WILCOX PARK POND NORTH",2017,"2017-04-25","2017-08-15",2,"1308WILXXX1B_BEACH, 1308WILXXX1B_SMN",41.95276,-73.72579
"1308WILXXX1B","WILCOX PARK POND NORTH",2018,"2018-08-15","2018-09-13",2,"1308WILXXX1B_C",41.95276,-73.72579
"1309BAS0950A","BASIC CREEK RESERVOIR",2016,"2016-09-20","2016-09-20",1,"1309BAS0950A_C",42.4812,-74.0139
"1309BAS0950A","BASIC CREEK RESERVOIR",2017,"2017-07-17","2017-09-01",3,"1309BAS0950A_C",42.4812,-74.0139
"1309BAS0950A","BASIC CREEK RESERVOIR",2018,"2018-10-11","2018-10-11",1,"1309BAS0950A_C",42.4812,-74.0139
"1309BAS0950A","BASIC CREEK RESERVOIR",2019,"2019-06-28","2019-09-27",4,"1309BAS0950A_C",42.4812,-74.0139
"1309BAS0950A","BASIC CREEK RESERVOIR",2020,"2020-07-13","2020-09-16",3,"1309BAS0950A_C",42.4812,-74.0139
"1309BAS0950A","BASIC CREEK RESERVOIR",2021,"2021-08-06","2021-08-06",1,"1309BAS0950A_C",42.4812,-74.0139
"1309BAS0950A","BASIC CREEK RESERVOIR",2022,"2022-07-29","2022-10-12",5,"1309BAS0950A_C",42.4812,-74.0139
"1309BAS0950A","BASIC CREEK RESERVOIR",2013,"2013-08-12","2013-09-09",2,"1309BAS0950A_C",42.4812,-74.0139
"1309BAS0950A","BASIC CREEK RESERVOIR",2014,"2014-08-25","2014-10-02",2,"1309BAS0950A_C",42.4812,-74.0139
