COMID,LkAcres,OBJECTID,LAKE_FIN,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,ReachCode,FType,FCode,PERMIT_BAS,BASIN_NAME,M_BASIN_ID,M_BAS_NAME,POND_NUM,WATER,WATER_ALT,LAKE_ID,PWLID,FDATE,RESOLUTION,GNIS_ID,GNIS_NAME,AREASQKM,REACHCODE,FTYPE,FCODE,WsAcres,VALUE_11,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95,VALUE_TOTAL,VALUE_TOTAL_EXCLUDING_WATER
15490736,15.87542959,0,,,,0,,,0,,0,0,,,,,,,,,,11/9/1999,Medium,,,0.064,4.1503E+12,LakePond,39004,671.1558783,16,0.765645806,0,0,0,0,67.70972037,4.327563249,2.496671105,9.121171771,0.998668442,0,0,11.78428762,2.796271638,3020,3004
15490734,6.785712373,3948,SL-25-73-14-P100,15490734,11/9/1999,3,976058,Bullhead Pond,0.027,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,100,Bullhead Pond,,0905BUL0100,0905-0136,11/9/1999,Medium,976058,Bullhead Pond,0.027,4.1503E+12,LakePond,39004,1504.46686,129,2.785725041,0.060231893,0,0,0,79.29528685,0.150579732,1.716608944,3.132058425,0.647492847,0,0,11.94097275,0.271043518,6770,6641
15490732,153.3125611,2383,SL-25-P5140,15490732,11/9/1999,3,,,0.621,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,5140,Browns Falls Reservoir,,0905BRO5140,,11/9/1999,Medium,,,0.621,4.1503E+12,LakePond,39004,115274.8593,43598,0.822692767,0.029043643,0.014521822,0.002735995,0.064822045,69.41704357,7.793167167,6.252591303,2.741046455,0.295066579,0.001683689,0.000210461,12.26736147,0.298013036,518745,475147
15490730,6.589715571,0,,,,0,,,0,,0,0,,,,,,,,,,11/9/1999,Medium,,,0.027,4.1503E+12,LakePond,39004,61.56458876,5,8.455882353,0,0,0,0,66.91176471,0,0,5.882352941,1.470588235,0,0,16.17647059,1.102941176,277,272
15490728,12.62306978,2781,SL-25-P111,15490728,11/9/1999,3,976354,Graham Pond,0.051,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,111,Graham Pond,,0905GRA0111,0905-0140,11/9/1999,Medium,976354,Graham Pond,0.051,4.1503E+12,LakePond,39004,76.4510524,51,0,0,0,0,0,68.94197952,5.119453925,2.04778157,0,1.365187713,0,0,22.52559727,0,344,293
15490720,12.78422604,2389,SL-25-P5330,15490720,11/9/1999,3,,,0.052,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,5330,Unnamed Water,,0905UWB5330,0905-0136,11/9/1999,Medium,,,0.052,4.1503E+12,LakePond,39004,141.1238982,54,0,0,0,0,0,90.70567986,0.344234079,1.893287435,0,0.17211704,0,0,6.540447504,0.344234079,635,581
15490704,74.97027292,3994,SL-25-73-19-3-6-1-1-P120,15490704,11/9/1999,3,976850,Portaferry Lake,0.304,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,120,Portaferry Lake,,0905POR0120,0905-0142,11/9/1999,Medium,976850,Portaferry Lake,0.304,4.1503E+12,LakePond,39004,771.3475691,390,0.973709834,0.032456994,0,0,0.032456994,78.51346965,5.290490101,3.018500487,1.947419669,1.006166829,0,0,8.601103538,0.584225901,3471,3081
15490700,137.1257883,2828,SL-25-P265,15490700,11/9/1999,3,,,0.555,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,265,Flat Rock Reservoir,,0905FLA0265,,11/9/1999,Medium,,,0.555,4.1503E+12,LakePond,39004,171601.5273,51662,1.403354895,0.05107146,0.016098612,0.002775623,0.277978625,69.4860518,7.600487954,5.25078446,3.355172859,0.38567279,0.028311353,0.002220498,11.81221801,0.327801054,772221,720559
15490692,57.43104565,0,,,,0,,,0,,0,0,,,,,,,,,,11/9/1999,Medium,,,0.233,4.1503E+12,LakePond,39004,3258.352681,28,0.874675413,0,0,0,0.136668033,48.74948749,14.60297936,8.767254339,6.136394697,3.956539565,1.305179718,0,12.77162772,2.699193659,14662,14634
15490690,29.14464168,2388,SL-25-P5327,15490690,11/9/1999,3,977154,Twin Ponds,0.118,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,5327,Unnamed Water,,0905UWB5327,,11/9/1999,Medium,977154,Twin Ponds,0.118,4.1503E+12,LakePond,39004,126.0077904,76,0,0,0,0,0,22.81059063,46.43584521,22.60692464,0,2.851323829,0,0,3.66598778,1.629327902,567,491
15490688,7.433217777,2387,SL-25-P5326,15490688,11/9/1999,3,,,0.03,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,5326,Unnamed Water,,0905UWB5326,,11/9/1999,Medium,,,0.03,4.1503E+12,LakePond,39004,76.67472705,8,0,0,0,0,0,32.34421365,37.98219585,19.88130564,0,2.37388724,0,0,5.637982196,1.78041543,345,337
15490686,9.800543895,3946,SL-25-73-11-P5328,15490686,11/9/1999,3,,,0.04,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,5328,Unnamed Water,,0905UWB5328,,11/9/1999,Medium,,,0.04,4.1503E+12,LakePond,39004,264.6800649,0,0,0,0,0,0,67.67422334,7.808564232,3.442485306,0.083963056,0.503778338,0,0,20.23509656,0.251889169,1191,1191
15493482,120.3852368,3863,ONT-19-40-P493-7-P528-1-P529,15493482,11/9/1999,3,958346,Negro Lake,0.488,4.1501E+12,390,39004,1-Aug,Black River,8,Black River Basin,529,Negro Lake,,0801NEG0529,0801-0289,11/9/1999,Medium,958346,Negro Lake,0.488,4.1501E+12,LakePond,39004,773.7917014,604,0,0,0,0,0.034746352,76.26824183,12.36970118,5.872133426,0,0.764419736,0,0,4.343293954,0.347463516,3482,2878
15491010,15.4082417,4099,SL-25-73-40-1-P233,15491010,11/9/1999,3,948221,Deer Pond,0.062,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,233,Deer Pond,,0905DEE0233,0905-0167,11/9/1999,Medium,948221,Deer Pond,0.062,4.1503E+12,LakePond,39004,270.0093923,77,6.590509666,0,0,0,0,68.62917399,2.460456942,0,0,0.175746924,0,0,22.14411248,0,1215,1138
15491006,53.26749799,4019,SL-25-73-26-40-5-P189,15491006,11/9/1999,3,962712,Rock Lake,0.216,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,189,Rock Lake,,0905ROC0189,0905-0015,11/9/1999,Medium,962712,Rock Lake,0.216,4.1503E+12,LakePond,39004,191.3425676,245,0,0,0,0,0,65.0974026,17.53246753,7.305194805,0.324675325,0.974025974,0,0,8.603896104,0.162337662,861,616
15491002,70.91880441,4021,SL-25-73-26-40-P191,15491002,11/9/1999,3,964386,Sand Lake,0.287,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,191,Sand Lake,,0905SAN0191,0905-0016,11/9/1999,Medium,964386,Sand Lake,0.287,4.1503E+12,LakePond,39004,2943.324119,587,0,0,0,0,0,49.05198294,42.69236846,4.021172381,0.118502133,0.268604835,0,0,3.562964133,0.284405119,13245,12658
15490988,11.82088356,4020,SL-25-73-26-40-5-P189-1-P190,15490988,11/9/1999,3,949626,Emerald Lake,0.048,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,190,Emerald Lake,,0905EME0190,0905-0008,11/9/1999,Medium,949626,Emerald Lake,0.048,4.1503E+12,LakePond,39004,112.6747138,47,0,0,0,0,0,66.95652174,23.47826087,5.869565217,0,0.652173913,0,0,3.043478261,0,507,460
15490982,17.6781905,4013,SL-25-73-26-16-P173,15490982,11/9/1999,3,956659,Massawepie Pond,0.072,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,173,Massawepie Pond,,0905MAS0173,0905-0161,11/9/1999,Medium,956659,Massawepie Pond,0.072,4.1503E+12,LakePond,39004,277.3406106,75,0,0,0,0,0,87.21227621,1.193520887,4.688832055,1.960784314,0.170502984,0,0,4.433077579,0.341005968,1248,1173
15490962,9.160530314,4012,SL-25-73-26-16-3-1-P171,15490962,11/9/1999,3,971569,Wolf Pond,0.037,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,171,Wolf Pond,,0905WOL0171,0905-0161,11/9/1999,Medium,971569,Wolf Pond,0.037,4.1503E+12,LakePond,39004,535.1253017,42,0,0,0,0,0.084530854,80.21978022,2.155536771,5.156382079,0,0.084530854,0,0,11.96111581,0.338123415,2408,2366
15490946,43.8514098,3819,SL-25-124-2-P344,15490946,11/9/1999,3,945431,Cage Lake,0.178,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,344,Cage Lake,,0905CAG0344,0905-0001,11/9/1999,Medium,945431,Cage Lake,0.178,4.1503E+12,LakePond,39004,558.0091424,202,0,0,0,0,0,68.51450845,8.834993504,12.55954959,0.606323084,0.303161542,0,0,8.964919879,0.216543958,2511,2309
15490930,21.37812236,4009,SL-25-73-26-11-P166,15490930,11/9/1999,3,957796,Mouldy Pond,0.087,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,166,Mouldy Pond,,0905MOU0166,0905-0160,11/9/1999,Medium,957796,Mouldy Pond,0.087,4.1503E+12,LakePond,39004,82.0059374,96,0,0,0,0,1.098901099,81.31868132,9.157509158,1.098901099,0,0.732600733,0,0,6.593406593,0,369,273
15490926,6.519962929,4010,SL-25-73-26-13-P167,15490926,11/9/1999,3,955599,Little Mouldy Pond,0.026,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,167,Little Mouldy Pond,,0905LMO0167,0905-0160,11/9/1999,Medium,955599,Little Mouldy Pond,0.026,4.1503E+12,LakePond,39004,46.89491445,35,0,0,0,0,1.136363636,86.93181818,4.545454545,3.409090909,0,1.704545455,0,0,2.272727273,0,211,176
15490918,9.561787402,2783,SL-25-P148,15490918,11/9/1999,3,958652,Norman Pond,0.039,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,148,Norman Pond,,0905NOR0148,0905-0154,11/9/1999,Medium,958652,Norman Pond,0.039,4.1503E+12,LakePond,39004,32.00469861,33,0,0,0,0,0,17.11711712,34.23423423,7.207207207,0,0.900900901,0,0,39.63963964,0.900900901,144,111
15490916,8.121836243,4090,SL-25-73-26-6-3-1-P154,15490916,11/9/1999,3,965245,Silver Dawn Lake,0.033,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,154,Silver Dawn Lake,,0905SIL0154,0905-0156,11/9/1999,Medium,965245,Silver Dawn Lake,0.033,4.1503E+12,LakePond,39004,37.55973462,31,0,0,0,0,0.724637681,98.55072464,0,0.724637681,0,0,0,0,0,0,169,138
15490914,19.02809303,4011,SL-25-73-26-14-P168,15490914,11/9/1999,3,,,0.077,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,168,Mullins Flow,,0905MUL0168,,11/9/1999,Medium,,,0.077,4.1503E+12,LakePond,39004,2047.33743,108,0,0,0,0,0.351455244,77.59472817,5.249862713,7.040087864,0.7907743,0.856672158,0,0,7.479406919,0.63701263,9213,9105
15490910,8.03216767,4089,SL-25-73-26-6-3-1-P153,15490910,11/9/1999,3,955688,Little Silver Dawn Lake,0.033,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,153,Little Silver Dawn Lake,,0905LSI0153,0905-0156,11/9/1999,Medium,955688,Little Silver Dawn Lake,0.033,4.1503E+12,LakePond,39004,296.2337304,83,0,0,0,0,0.08,90.8,0,2.48,0,0.16,0,0,6.08,0.4,1333,1250
15490908,9.472306259,3718,SL-25-101-24-P5189,15490908,11/9/1999,3,,,0.038,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,5189,Unnamed Water,,0905UWB5189,,11/9/1999,Medium,,,0.038,4.1503E+12,LakePond,39004,1223.11949,42,0.933723911,0,0,0,0.018308312,40.99231051,22.26290736,21.87843281,2.270230685,0.238008056,0,0,10.65543757,0.750640791,5504,5462
15490892,7.488532196,3717,SL-25-101-24-6-2-P287,15490892,11/9/1999,3,976698,Mud Pond,0.03,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,287,Mud Pond,,0905MUD0287,0905-0176,11/9/1999,Medium,976698,Mud Pond,0.03,4.1503E+12,LakePond,39004,46.00481467,21,0,0,0,0,0,83.87096774,0,2.688172043,0,0.537634409,0,0,11.82795699,1.075268817,207,186
15490890,12.43021052,3714,SL-25-101-24-5-P285-A-P289,15490890,11/9/1999,3,976211,Crystal Lake,0.05,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,289,Crystal Lake,,0905CRY0289,0905-0030,11/9/1999,Medium,976211,Crystal Lake,0.05,4.1503E+12,LakePond,39004,42.89364679,66,11.81102362,0,0,0,0,20.47244094,40.15748031,16.53543307,0,0,0,0,11.02362205,0,193,127
15490888,38.42144974,4088,SL-25-73-26-6-2-P152,15490888,11/9/1999,3,949477,Elijah Lake,0.156,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,152,Elijah Lake,,0905ELI0152,0905-0155,11/9/1999,Medium,949477,Elijah Lake,0.156,4.1503E+12,LakePond,39004,302.9034624,168,1.0041841,0,0,0,0,83.51464435,4.10041841,4.435146444,0.334728033,0.669456067,0,0,5.774058577,0.167364017,1363,1195
15490884,7.741536119,3712,SL-25-101-24-10-P290,15490884,11/9/1999,3,976569,Little Otter Pond,0.031,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,290,Little Otter Pond,,0905LOT0290,0905-0176,11/9/1999,Medium,976569,Little Otter Pond,0.031,4.1503E+12,LakePond,39004,46.67083459,39,9.941520468,0,0,0,0,76.60818713,0,1.754385965,0,1.754385965,0,0,9.356725146,0.584795322,210,171
15490882,64.92155675,3713,SL-25-101-24-5-P285,15490882,11/9/1999,3,977076,Streeter Lake,0.263,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,285,Streeter Lake,,0905STR0285,0905-0174,11/9/1999,Medium,977076,Streeter Lake,0.263,4.1503E+12,LakePond,39004,630.2271897,389,6.170821414,0,0,0,0.245198202,67.10257458,8.745402534,4.127503065,0.531262771,0.490396404,0,0,12.34164283,0.245198202,2836,2447
15490880,34.22542073,4093,SL-25-73-26-6-P161-1-P162,15490880,11/9/1999,3,976584,Long Lake,0.139,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,162,Long Lake,,0905LON0162,0905-0158,11/9/1999,Medium,976584,Long Lake,0.139,4.1503E+12,LakePond,39004,1014.00783,206,0,0,0,0,0.045903144,81.40922653,0.963966032,3.580445261,0.826256599,0.068854717,0,0,12.27909112,0.826256599,4563,4357
15490876,6.844551676,3716,SL-25-101-24-6-1-P286,15490876,11/9/1999,3,976824,Pine Pond,0.028,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,286,Pine Pond,,0905PIN0286,,11/9/1999,Medium,976824,Pine Pond,0.028,4.1503E+12,LakePond,39004,163.3412143,48,0,0,0,0,0,65.06550218,10.77147016,7.423580786,5.676855895,0,0,0,11.06259098,0,735,687
15490874,9.367629788,3715,SL-25-101-24-5-P5179,15490874,11/9/1999,3,,,0.038,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,5179,Unnamed Water,,0905UWB5179,,11/9/1999,Medium,,,0.038,4.1503E+12,LakePond,39004,1394.890016,495,4.635074369,0,0,0,0.155655483,74.97405742,4.427533725,4.427533725,0.916637842,0.570736769,0,0,9.356624006,0.536146662,6277,5782
15490870,13.6264758,4091,SL-25-73-26-6-4-P157,15490870,11/9/1999,3,976972,Scuttle Hole,0.055,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,157,Scuttle Hole,,0905SCU0157,,11/9/1999,Medium,976972,Scuttle Hole,0.055,4.1503E+12,LakePond,39004,1356.902878,52,0,0,0,0,0,79.86455236,7.813016188,3.485298976,0.115626032,0.165180046,0,0,8.126858276,0.42946812,6106,6054
15490866,55.76122929,4007,SL-25-73-24-P146,15490866,11/9/1999,3,977035,South Greek Lake,0.226,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,146,South Creek Lake,,0905SCR0146,0905-0152,11/9/1999,Medium,977035,South Greek Lake,0.226,4.1503E+12,LakePond,39004,1515.124752,244,0.319440219,0,0,0,0,78.0803164,1.201703681,3.49863097,1.779738363,0.045634317,0,0,15.04411317,0.030422878,6818,6574
15490862,80.46415213,4092,SL-25-73-26-6-P161,15490862,11/9/1999,3,976911,Round Lake,0.326,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,161,Round Lake,,0905ROU0161,0905-0158,11/9/1999,Medium,976911,Round Lake,0.326,4.1503E+12,LakePond,39004,334.9056135,339,0,0,0,0,0,78.3390411,0.51369863,5.993150685,0,0.256849315,0,0,14.64041096,0.256849315,1507,1168
15490850,11.0328681,4005,SL-25-73-24-2-P5336,15490850,11/9/1999,3,,,0.045,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,5336,Unnamed Water,,0905UWB5336,,11/9/1999,Medium,,,0.045,4.1503E+12,LakePond,39004,194.8976031,59,0,0,0,0,0,55.86797066,21.02689487,4.278728606,7.579462103,0.855745721,0.97799511,0,9.413202934,0,877,818
15490848,6.432414205,4008,SL-25-73-26-1-P5334,15490848,11/9/1999,3,,,0.026,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,5334,Unnamed Water,,0905UWB5334,,11/9/1999,Medium,,,0.026,4.1503E+12,LakePond,39004,266.6828541,1,0,0,0,0,0,69.3911593,12.01000834,4.587155963,0,0,0,0,13.92827356,0.083402836,1200,1199
15490846,10.69732332,4002,SL-25-73-24-2-P144,15490846,11/9/1999,3,943897,Big Hill Pond,0.043,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,144,Big Hill Pond,,0905HIL0144,0905-0150,11/9/1999,Medium,943897,Big Hill Pond,0.043,4.1503E+12,LakePond,39004,56.45069527,47,0,0,0,0,0,72.46376812,25.60386473,0,0,1.93236715,0,0,0,0,254,207
15490840,6.647888944,2831,SL-25-P282,15490840,11/9/1999,3,,,0.027,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,282,Unnamed Water,,0905UWB0282,,11/9/1999,Medium,,,0.027,4.1503E+12,LakePond,39004,38.22677683,2,4.117647059,0,0,0,0.588235294,48.82352941,11.17647059,7.058823529,0,0,0,0,24.70588235,3.529411765,172,170
15490838,13.62350141,4004,SL-25-73-24-2-P5333,15490838,11/9/1999,3,,,0.055,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,5333,Unnamed Water,,0905UWB5333,,11/9/1999,Medium,,,0.055,4.1503E+12,LakePond,39004,452.2374794,66,0,0,0,0,0,61.35093956,16.09954292,5.129507364,3.148806501,0.812595226,0.406297613,0,11.52869477,1.523616049,2035,1969
15490832,9.124149494,4003,SL-25-73-24-2-P5332,15490832,11/9/1999,3,,,0.037,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,5332,Unnamed Water,,0905UWB5332,,11/9/1999,Medium,,,0.037,4.1503E+12,LakePond,39004,535.1284115,66,0,0,0,0,0,60.37574722,15.8411614,5.038428693,2.647309991,0.683176772,0.341588386,0,13.79163108,1.280956447,2408,2342
15494566,18.09988956,4025,SL-25-73-26-42-1-P195,15494566,11/9/1999,3,958217,Muskrat Pond,0.073,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,195,Muskrat Pond,,0905MUS0195,0905-0061,11/9/1999,Medium,958217,Muskrat Pond,0.073,4.1503E+12,LakePond,39004,111.119081,62,0,0,0,0,0,45.43378995,44.06392694,7.077625571,0.456621005,1.826484018,0,0,1.141552511,0,500,438
15494552,27.07631446,4028,SL-25-73-26-42-P196-1-P197,15494552,11/9/1999,3,948425,Diana Pond,0.11,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,197,Diana Pond,,0905DIA0197,0905-0062,11/9/1999,Medium,948425,Diana Pond,0.11,4.1503E+12,LakePond,39004,142.6741265,131,0,0,0,0,0,67.90606654,29.54990215,1.761252446,0,0,0,0,0.587084149,0.195694716,642,511
15494548,25.41224816,4015,SL-25-73-26-38-6-P185,15494548,11/9/1999,3,968065,Twin Ponds,0.103,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,185,Twin Ponds,,0905TWI0185,,11/9/1999,Medium,968065,Twin Ponds,0.103,4.1503E+12,LakePond,39004,212.8985388,107,0,0,0,0,0,40.89306698,56.2867215,0,0,0.705052879,0,0,1.410105758,0.705052879,958,851
15494544,7.422835201,4026,SL-25-73-26-42-P194,15494544,11/9/1999,3,,,0.03,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,194,Unnamed Water,,0905UWB0194,,11/9/1999,Medium,,,0.03,4.1503E+12,LakePond,39004,1305.571466,586,0,0,0,0,0,57.96937039,34.22197013,4.197390811,0.075628663,0.45377198,0,0,2.854982038,0.22688599,5875,5289
15494538,53.35170985,4027,SL-25-73-26-42-P196,15494538,11/9/1999,3,,,0.216,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,196,Bear Pond,,0905BEA0196,0905-0062,11/9/1999,Medium,,,0.216,4.1503E+12,LakePond,39004,554.4544109,480,0,0,0,0,0,62.53101737,34.39205955,1.488833747,0.099255583,0.496277916,0,0,0.94292804,0.049627792,2495,2015
15494530,10.63679407,4014,SL-25-73-26-38-5-P184,15494530,11/9/1999,3,951720,Green Pond,0.043,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,184,Green Pond,,0905GRE0184,,11/9/1999,Medium,951720,Green Pond,0.043,4.1503E+12,LakePond,39004,82.00722345,42,0,0,0,0,0,58.40978593,37.3088685,0,0,0.611620795,0,0,3.669724771,0,369,327
15494526,16.06268917,4017,SL-25-73-26-38-P186,15494526,11/9/1999,3,955975,Loon Hollows Pond,0.065,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,186,Loon Hollow Pond,,0905LOO0186,0905-0035,11/9/1999,Medium,955975,Loon Hollows Pond,0.065,4.1503E+12,LakePond,39004,150.4508921,75,0,0,0,0,0,67.94019934,29.2358804,0.166112957,0,0,0,0,2.657807309,0,677,602
15494524,7.555655916,3026,ONT-19-P419,15494524,11/9/1999,3,,,0.031,4.1501E+12,390,39004,1-Aug,Black River,8,Black River Basin,419,Unnamed Water,,0801UWB0419,,11/9/1999,Medium,,,0.031,4.1501E+12,LakePond,39004,500.9052333,30,2.697841727,0,0,0,0,53.86690647,4.721223022,17.26618705,3.821942446,0,0,0,17.62589928,0,2254,2224
15494514,16.37024538,4102,SL-25-73-43-P245,15494514,11/9/1999,3,953912,Jakes Pond,0.066,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,245,Jakes Pond,,0905JAK0245,0905-0038,11/9/1999,Medium,953912,Jakes Pond,0.066,4.1503E+12,LakePond,39004,110.0061682,63,0,0,0,0,0.231481481,84.49074074,5.092592593,3.472222222,0,0.462962963,0,0,5.092592593,1.157407407,495,432
15494512,7.112433145,2786,SL-25-P229,15494512,11/9/1999,3,,,0.029,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,229,French Pond East,,0905FRE0229,,11/9/1999,Medium,,,0.029,4.1503E+12,LakePond,39004,59.11634312,34,9.913793103,0,0,0,0,47.84482759,29.31034483,8.189655172,0,0.431034483,0,0,4.310344828,0,266,232
15494510,19.07978399,2785,SL-25-P228,15494510,11/9/1999,3,950699,French Pond,0.077,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,228,French Pond West,,0905FRE0228,0905-0165,11/9/1999,Medium,950699,French Pond,0.077,4.1503E+12,LakePond,39004,136.4522531,128,8.847736626,0.205761317,0,0,0,46.2962963,30.86419753,6.790123457,0,0.617283951,0,0,6.378600823,0,614,486
15494502,65.58999948,2761,SL-25-73-P227,15494502,11/9/1999,3,958088,Mud Pond,0.266,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,227,Mud Pond,,0905MUD0227,0905-0164,11/9/1999,Medium,958088,Mud Pond,0.266,4.1503E+12,LakePond,39004,17835.34726,1841,0.960226476,0.001275201,0,0,0.002550402,62.78070366,18.4164552,4.699116286,0.785523916,0.147923335,0,0,12.00856935,0.19765618,80260,78419
15494494,8.315123247,2378,SL-25-P230,15494494,11/9/1999,3,946827,Clear Pond,0.034,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,230,Clear Pond,,0905CLE0230,0905-0165,11/9/1999,Medium,946827,Clear Pond,0.034,4.1503E+12,LakePond,39004,54.44946797,35,0,0.952380952,0,0,0,83.80952381,11.9047619,0.952380952,0,0.952380952,0,0,1.428571429,0,245,210
15494488,40.36134721,4029,SL-25-73-26-43-P198,15494488,11/9/1999,3,956112,Lower South Pond,0.163,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,198,Lower South Pond,,0905LSO0198,0905-0012,11/9/1999,Medium,956112,Lower South Pond,0.163,4.1503E+12,LakePond,39004,625.1240829,479,0,0,0,0,0,54.58440446,40.40274207,2.227934876,0.128534704,0.728363325,0,0,1.885175664,0.042844901,2813,2334
15494486,6.657833728,4103,SL-25-73-46-1-P247,15494486,11/9/1999,3,952948,Hog Pond,0.027,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,247,Hog Pond,,0905HOG0247,0905-0038,11/9/1999,Medium,952948,Hog Pond,0.027,4.1503E+12,LakePond,39004,95.11743618,22,0,0,0,0,0,40.88669951,45.32019704,3.9408867,0,0,0,0,9.852216749,0,428,406
15494484,6.933331718,0,,,,0,,,0,,0,0,,,,,,,,,,11/9/1999,Medium,,,0.028,4.1503E+12,LakePond,39004,6052.168517,223,0,0,0,0,0.007404117,54.02043536,28.41699985,4.797867614,0.373907893,0.06663705,0,0,12.05760403,0.259144084,27235,27012
